,MAX,MIN,Average
257,85.0,6.08,30.538900000000023
258,90.56000000000002,6.08,30.123541666666704
259,91.89000000000001,6.08,28.532808333333346
260,90.19000000000001,6.08,28.814441666666674
261,85.0,6.08,28.192224999999993
262,86.64,6.08,27.613591666666654
263,95.44,6.08,28.59524166666668
264,87.87,6.08,28.341191666666642
265,90.34,6.08,28.81709999999997
266,83.94,6.08,28.595091666666647
267,92.8,6.08,28.103358333333308
268,90.35,6.08,28.016508333333277
269,90.34,6.08,28.825183333333335
270,84.92,6.08,28.350233333333303
271,85.0,6.08,30.385541666666654
272,87.97,6.08,30.96478333333332
273,90.99,6.08,31.221475000000027
274,93.87,6.08,30.320941666666645
275,83.85,6.08,29.79920000000005
276,84.9,6.08,30.43715833333333
277,95.64,6.08,30.595100000000055
278,85.0,6.08,30.987883333333254
279,94.87,6.08,29.40556666666669
280,87.77000000000001,6.08,29.13027500000006
281,90.59,6.08,27.955450000000038
282,83.87,6.08,28.921750000000017
283,81.97,6.08,28.63502500000001
284,82.63,6.08,28.46878333333331
285,81.76,6.08,29.487791666666734
286,93.19000000000001,6.08,28.51544166666666
287,94.87,6.08,28.422033333333413
288,93.49999999999999,6.08,30.581950000000035
289,82.85,6.05,29.802499999999945
290,87.64,6.05,28.121966666666662
291,88.63,6.05,28.45266666666672
292,96.78999999999999,6.05,28.938291666666665
293,85.0,6.04,27.054200000000023
294,85.0,6.04,28.47785833333334
295,91.57,6.04,29.52550833333336
296,84.23000000000002,6.04,29.62162500000005
297,90.35,6.04,30.922308333333365
298,82.74,6.04,29.65551666666668
299,94.48,6.04,29.73066666666675
