,MAX,MIN,Average
0,42.54,7.69,20.74170833333331
1,42.86,6.959999999999999,16.93893333333333
2,45.13,6.8,15.85199166666668
3,45.17,6.109999999999999,16.04900833333333
4,45.43,5.87,16.093650000000018
5,45.8,5.87,16.67595833333334
6,44.980000000000004,5.4799999999999995,16.43254166666668
7,44.81,5.4799999999999995,17.557983333333357
8,44.980000000000004,5.4799999999999995,16.667300000000033
9,45.22,5.4799999999999995,16.4164416666667
10,44.980000000000004,5.4799999999999995,17.04375833333338
11,39.57,5.4799999999999995,17.83086666666662
12,38.2,5.4799999999999995,15.334416666666648
13,44.230000000000004,5.4799999999999995,14.721583333333347
14,35.2,5.4799999999999995,13.532841666666634
15,41.4,5.4799999999999995,13.612491666666637
16,37.43,5.4799999999999995,14.079399999999975
17,38.27,5.4799999999999995,13.57919166666664
18,37.75,5.4799999999999995,12.738774999999961
19,37.43,5.4799999999999995,13.099883333333304
20,43.44,5.4799999999999995,13.313699999999972
21,44.410000000000004,5.4799999999999995,13.203291666666658
22,36.38,5.4799999999999995,14.034824999999985
23,32.959999999999994,5.4799999999999995,13.217116666666676
24,33.86,5.4799999999999995,13.716825000000014
25,29.9,5.4799999999999995,14.020558333333337
26,31.57,5.4799999999999995,13.910250000000008
27,44.040000000000006,5.4799999999999995,14.366983333333334
28,37.220000000000006,5.4799999999999995,14.698841666666679
29,39.21,5.4799999999999995,15.312975000000035
30,40.5,5.4799999999999995,15.92966666666672
31,36.269999999999996,5.4799999999999995,15.229458333333382
32,39.67,5.4799999999999995,15.487158333333358
33,39.21,5.4799999999999995,14.27719166666668
34,36.57,5.4799999999999995,13.95222500000002
35,36.21,5.4799999999999995,14.45470833333336
36,43.980000000000004,5.4799999999999995,15.031516666666706
37,39.21,5.4799999999999995,14.607500000000037
38,33.82000000000001,5.4799999999999995,14.345491666666694
39,30.85,5.4799999999999995,14.270016666666692
40,33.18,5.4799999999999995,13.871716666666677
41,32.75000000000001,5.4799999999999995,13.68540833333338
42,39.67,5.4799999999999995,13.771191666666692
43,38.12,5.4799999999999995,14.129333333333363
44,31.57,5.4799999999999995,14.206433333333392
45,39.67,5.4799999999999995,13.998858333333343
46,35.88,5.4799999999999995,14.066891666666693
47,33.88,5.4799999999999995,14.127416666666692
48,39.21,5.4799999999999995,15.473866666666726
49,47.040000000000006,5.4799999999999995,15.518558333333385
50,39.67,5.4799999999999995,15.815983333333403
51,40.58,5.4799999999999995,15.911166666666704
52,39.21,5.4799999999999995,15.900966666666676
53,35.94,5.4799999999999995,16.043891666666674
54,40.1,5.4799999999999995,16.364041666666672
55,39.21,5.4799999999999995,16.378716666666694
56,39.21,5.4799999999999995,16.602633333333344
57,44.410000000000004,5.4799999999999995,16.537341666666652
58,44.410000000000004,5.4799999999999995,16.543700000000005
59,32.24,5.4799999999999995,16.49770000000002
60,37.540000000000006,5.4799999999999995,16.459149999999987
61,42.44,5.4799999999999995,16.35560833333335
62,41.25,5.4799999999999995,16.564258333333328
63,39.760000000000005,5.4799999999999995,16.51375833333333
